BAG:xdxdxd add 1xGiáp tập luyện cấp 3 lydo: Lấy từ body vào hành trang at 03/17/2023 6:00 AM
BAG:xdxdxd add 1xMảnh hồn bông tai lydo: Nhặt từ map at 03/17/2023 6:00 AM
BAG:xdxdxd add 7xĐá lục bảo (old: 6) lydo: Nhặt từ map at 03/17/2023 6:00 AM
BAG:xdxdxd add 25xĐá lục bảo (old: 24) lydo: Nhặt từ map at 03/17/2023 11:22 AM
BAG:xdxdxd add 44xĐá thạch anh tím (old: 43) lydo: Nhặt từ map at 03/17/2023 11:22 AM
BAG:xdxdxd add 21xĐá Saphia (old: 20) lydo: Nhặt từ map at 03/17/2023 11:22 AM
BAG:xdxdxd add 28xĐá Ruby (old: 27) lydo: Nhặt từ map at 03/17/2023 11:22 AM
BAG:xdxdxd add 26xĐá lục bảo (old: 25) lydo: Nhặt từ map at 03/17/2023 11:23 AM
BAG:xdxdxd add 29xĐá Ruby (old: 28) lydo: Nhặt từ map at 03/17/2023 11:23 AM
BAG:xdxdxd add 30xĐá Ruby (old: 29) lydo: Nhặt từ map at 03/17/2023 11:23 AM
BAG:xdxdxd add 43xNgọc Rồng 6 sao (old: 42) lydo: Nhặt từ map at 03/17/2023 11:23 AM
BAG:xdxdxd add 15xBánh Pudding (old: 14) lydo: Nhặt từ map at 03/17/2023 11:23 AM
BAG:xdxdxd add 22xĐá Saphia (old: 21) lydo: Nhặt từ map at 03/17/2023 11:23 AM
BAG:xdxdxd add 45xĐá thạch anh tím (old: 44) lydo: Nhặt từ map at 03/17/2023 11:23 AM
BAG:xdxdxd add 19xĐá Titan (old: 18) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 20xĐá Titan (old: 19) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 27xĐá lục bảo (old: 26) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 46xĐá thạch anh tím (old: 45) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 47xĐá thạch anh tím (old: 46) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 23xĐá Saphia (old: 22) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 28xĐá lục bảo (old: 27) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 21xĐá Titan (old: 20) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 48xĐá thạch anh tím (old: 47) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 24xĐá Saphia (old: 23) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 29xĐá lục bảo (old: 28) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 6xNgọc Rồng 4 sao (old: 5) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 31xĐá Ruby (old: 30) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 49xĐá thạch anh tím (old: 48) lydo: Nhặt từ map at 03/17/2023 11:24 AM
BAG:xdxdxd add 30xĐá lục bảo (old: 29) lydo: Nhặt từ map at 03/17/2023 11:25 AM
BAG:xdxdxd add 25xĐá Saphia (old: 24) lydo: Nhặt từ map at 03/17/2023 11:25 AM
BAG:xdxdxd add 22xĐá Titan (old: 21) lydo: Nhặt từ map at 03/17/2023 11:25 AM
BAG:xdxdxd add 31xĐá lục bảo (old: 30) lydo: Nhặt từ map at 03/17/2023 11:25 AM
BAG:xdxdxd add 32xĐá lục bảo (old: 31) lydo: Nhặt từ map at 03/17/2023 11:25 AM
BAG:xdxdxd add 50xĐá thạch anh tím (old: 49) lydo: Nhặt từ map at 03/17/2023 11:25 AM
BAG:xdxdxd add 26xĐá Saphia (old: 25) lydo: Nhặt từ map at 03/17/2023 11:25 AM
BAG:xdxdxd add 32xĐá Ruby (old: 31) lydo: Nhặt từ map at 03/17/2023 11:26 AM
BAG:xdxdxd add 23xĐá Titan (old: 22) lydo: Nhặt từ map at 03/17/2023 11:26 AM
BAG:xdxdxd add 44xNgọc Rồng 6 sao (old: 43) lydo: Nhặt từ map at 03/17/2023 11:26 AM
BAG:xdxdxd add 14xMì ly (old: 13) lydo: Nhặt từ map at 03/17/2023 11:26 AM
BAG:xdxdxd add 33xĐá Ruby (old: 32) lydo: Nhặt từ map at 03/17/2023 11:26 AM
BAG:xdxdxd add 1xGăng Thần Namếc lydo: (GD) Nhận từ ndksjsbdx at 03/17/2023 11:26 AM
BAG:xdxdxd add 27xĐá Saphia (old: 26) lydo: Nhặt từ map at 03/17/2023 11:27 AM
BAG:xdxdxd add 45xNgọc Rồng 6 sao (old: 44) lydo: Nhặt từ map at 03/17/2023 11:27 AM
BAG:xdxdxd add 7xNgọc Rồng 4 sao (old: 6) lydo: Nhặt từ map at 03/17/2023 11:27 AM
BAG:xdxdxd add 34xĐá Ruby (old: 33) lydo: Nhặt từ map at 03/17/2023 11:27 AM
BAG:xdxdxd add 24xĐá Titan (old: 23) lydo: Nhặt từ map at 03/17/2023 11:27 AM
BAG:xdxdxd add 22xXúc xích (old: 21) lydo: Nhặt từ map at 03/17/2023 11:27 AM
BAG:xdxdxd add 25xĐá Titan (old: 24) lydo: Nhặt từ map at 03/17/2023 11:27 AM
BAG:xdxdxd add 46xNgọc Rồng 6 sao (old: 45) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 43xNgọc Rồng 5 sao (old: 42) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 35xĐá Ruby (old: 34) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 19xKem dâu (old: 18) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 33xĐá lục bảo (old: 32) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 51xĐá thạch anh tím (old: 50) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 23xXúc xích (old: 22) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 28xĐá Saphia (old: 27) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 26xĐá Titan (old: 25) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 52xĐá thạch anh tím (old: 51) lydo: Nhặt từ map at 03/17/2023 11:28 AM
BAG:xdxdxd add 27xĐá Titan (old: 26) lydo: Nhặt từ map at 03/17/2023 11:29 AM
BAG:xdxdxd add 36xĐá Ruby (old: 35) lydo: Nhặt từ map at 03/17/2023 11:29 AM
BAG:xdxdxd add 37xĐá Ruby (old: 36) lydo: Nhặt từ map at 03/17/2023 11:29 AM
BAG:xdxdxd add 34xĐá lục bảo (old: 33) lydo: Nhặt từ map at 03/17/2023 11:29 AM
BAG:xdxdxd add 29xĐá Saphia (old: 28) lydo: Nhặt từ map at 03/17/2023 11:30 AM
BAG:xdxdxd add 38xĐá Ruby (old: 37) lydo: Nhặt từ map at 03/17/2023 11:30 AM
BAG:xdxdxd add 30xĐá Saphia (old: 29) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 31xĐá Saphia (old: 30) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 53xĐá thạch anh tím (old: 52) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 39xĐá Ruby (old: 38) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 40xĐá Ruby (old: 39) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 8xNgọc Rồng 4 sao (old: 7) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 28xĐá Titan (old: 27) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 35xĐá lục bảo (old: 34) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 54xĐá thạch anh tím (old: 53) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 32xĐá Saphia (old: 31) lydo: Nhặt từ map at 03/17/2023 11:31 AM
BAG:xdxdxd add 33xĐá Saphia (old: 32) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 47xNgọc Rồng 6 sao (old: 46) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 1xQuần lưỡng long lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 44xNgọc Rồng 5 sao (old: 43) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 41xĐá Ruby (old: 40) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 36xĐá lục bảo (old: 35) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 37xĐá lục bảo (old: 36) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 55xĐá thạch anh tím (old: 54) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 15xMì ly (old: 14) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 29xĐá Titan (old: 28) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 38xĐá lục bảo (old: 37) lydo: Nhặt từ map at 03/17/2023 11:32 AM
BAG:xdxdxd add 39xĐá lục bảo (old: 38) lydo: Nhặt từ map at 03/17/2023 11:33 AM
BAG:xdxdxd add 40xĐá lục bảo (old: 39) lydo: Nhặt từ map at 03/17/2023 11:33 AM
BAG:xdxdxd add 41xĐá lục bảo (old: 40) lydo: Nhặt từ map at 03/17/2023 11:33 AM
BAG:xdxdxd add 34xĐá Saphia (old: 33) lydo: Nhặt từ map at 03/17/2023 11:33 AM
BAG:xdxdxd add 56xĐá thạch anh tím (old: 55) lydo: Nhặt từ map at 03/17/2023 11:33 AM
BAG:xdxdxd add 57xĐá thạch anh tím (old: 56) lydo: Nhặt từ map at 03/17/2023 11:33 AM
BAG:xdxdxd add 9xNgọc Rồng 4 sao (old: 8) lydo: Nhặt từ map at 03/17/2023 11:33 AM
BAG:xdxdxd add 42xĐá Ruby (old: 41) lydo: Nhặt từ map at 03/17/2023 11:33 AM
BAG:xdxdxd add 30xĐá Titan (old: 29) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 58xĐá thạch anh tím (old: 57) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 59xĐá thạch anh tím (old: 58) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 60xĐá thạch anh tím (old: 59) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 48xNgọc Rồng 6 sao (old: 47) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 43xĐá Ruby (old: 42) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 31xĐá Titan (old: 30) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 49xNgọc Rồng 6 sao (old: 48) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 50xNgọc Rồng 6 sao (old: 49) lydo: Nhặt từ map at 03/17/2023 11:34 AM
BAG:xdxdxd add 32xĐá Titan (old: 31) lydo: Nhặt từ map at 03/17/2023 11:35 AM
BAG:xdxdxd add 61xĐá thạch anh tím (old: 60) lydo: Nhặt từ map at 03/17/2023 11:35 AM
BAG:xdxdxd add 44xĐá Ruby (old: 43) lydo: Nhặt từ map at 03/17/2023 11:35 AM
BAG:xdxdxd add 45xĐá Ruby (old: 44) lydo: Nhặt từ map at 03/17/2023 11:35 AM
BAG:xdxdxd add 46xĐá Ruby (old: 45) lydo: Nhặt từ map at 03/17/2023 11:36 AM
BAG:xdxdxd add 33xĐá Titan (old: 32) lydo: Nhặt từ map at 03/17/2023 11:36 AM
BAG:xdxdxd add 47xĐá Ruby (old: 46) lydo: Nhặt từ map at 03/17/2023 11:36 AM
BAG:xdxdxd add 10xNgọc Rồng 4 sao (old: 9) lydo: Nhặt từ map at 03/17/2023 12:32 PM
BAG:xdxdxd add 48xĐá Ruby (old: 47) lydo: Nhặt từ map at 03/17/2023 12:32 PM
BAG:xdxdxd add 11xNgọc Rồng 4 sao (old: 10) lydo: Nhập ngọc at 03/17/2023 12:34 PM
BAG:xdxdxd add 12xNgọc Rồng 4 sao (old: 11) lydo: Nhập ngọc at 03/17/2023 12:34 PM
BAG:xdxdxd add 27xNgọc Rồng 3 sao (old: 26) lydo: Nhập ngọc at 03/17/2023 12:35 PM
BAG:xdxdxd add 1xGiầy vải thô lydo: Lấy từ rương qua người at 03/17/2023 8:28 PM
BAG:xdxdxd add 1xGăng vải thô lydo: Lấy từ rương qua người at 03/17/2023 8:28 PM
BAG:xdxdxd add 1xQuần vải thô lydo: Lấy từ rương qua người at 03/17/2023 8:28 PM
BAG:xdxdxd add 1xÁo vải thô lydo: Lấy từ rương qua người at 03/17/2023 8:28 PM
BAG:xdxdxd add 2xBí ngô 5 sao lydo: Lấy từ rương qua người at 03/17/2023 8:28 PM
BAG:xdxdxd add 1xGiầy Thần Xayda lydo: Lấy từ rương qua người at 03/17/2023 8:28 PM
BAG:xdxdxd add 1xÁo Thần Namếc lydo: Lấy từ rương qua người at 03/17/2023 8:28 PM
BAG:xdxdxd add 1xGiầy Thần Namếc lydo: Lấy từ rương qua người at 03/17/2023 8:28 PM
BAG:xdxdxd add 1xGiầy vải thô lydo: Lấy từ rương qua người at 03/17/2023 8:55 PM
BAG:xdxdxd add 1xGăng vải thô lydo: Lấy từ rương qua người at 03/17/2023 8:55 PM
BAG:xdxdxd add 1xQuần vải thô lydo: Lấy từ rương qua người at 03/17/2023 8:55 PM
BAG:xdxdxd add 1xÁo vải thô lydo: Lấy từ rương qua người at 03/17/2023 8:55 PM
BAG:xdxdxd add 1xRada cấp 1 lydo: Lấy từ rương qua người at 03/17/2023 8:55 PM
BAG:xdxdxd add 99xĐá thạch anh tím lydo: (GD) Nhận từ trumhpp at 03/17/2023 9:16 PM
BAG:xdxdxd add 6xNgọc Rồng 1 sao lydo: (GD) Nhận từ krillin05 at 03/17/2023 10:22 PM
BAG:xdxdxd add 5xNgọc Rồng 2 sao lydo: (GD) Nhận từ krillin05 at 03/17/2023 10:22 PM
BAG:xdxdxd add 1xTái tạo năng lượng lv1 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xTái tạo năng lượng lv2 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xTái tạo năng lượng lv3 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xTái tạo năng lượng lv4 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xTái tạo năng lượng lv5 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xTái tạo năng lượng lv6 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xTái tạo năng lượng lv7 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xKhiên năng lượng lv1 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xKhiên năng lượng lv2 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xKhiên năng lượng lv3 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xKhiên năng lượng lv4 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xKhiên năng lượng lv5 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xKhiên năng lượng lv6 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xKhiên năng lượng lv7 lydo: Mua từ cửa hàng at 03/17/2023 10:27 PM
BAG:xdxdxd add 1xÁo Thần Xayda lydo: (GD) Nhận từ sieunamec at 03/17/2023 10:38 PM
BAG:xdxdxd add 1xGiầy Thần Namếc lydo: (GD) Nhận từ sieunamec at 03/17/2023 10:38 PM
BAG:xdxdxd add 1xGiầy Thần Namếc lydo: (GD) Nhận từ sieunamec at 03/17/2023 10:38 PM
BAG:xdxdxd add 1xViên Capsule đặc biệt lydo: Mua từ cửa hàng at 03/17/2023 10:41 PM
BAG:xdxdxd add 1xGiầy Thần Namếc lydo: (GD) Nhận từ sieunamec at 03/17/2023 10:44 PM
BAG:xdxdxd add 1xÁo Thần Namếc lydo: (GD) Nhận từ sieunamec at 03/17/2023 10:44 PM
BAG:xdxdxd add 1xQuần Thần namếc lydo: (GD) Nhận từ sieunamec at 03/17/2023 10:44 PM
BAG:xdxdxd add 1xGiầy Thần Namếc lydo: Lấy từ rương qua người at 03/17/2023 10:45 PM
BAG:xdxdxd add 8xNgọc Rồng 1 sao lydo: Lấy từ rương qua người at 03/17/2023 10:45 PM
BAG:xdxdxd add 27xNgọc Rồng 3 sao lydo: Lấy từ rương qua người at 03/17/2023 10:45 PM
BAG:xdxdxd add 7xNgọc Rồng 2 sao lydo: Lấy từ rương qua người at 03/17/2023 10:45 PM
BAG:xdxdxd add 1xĐá thạch anh tím lydo: Nhặt từ map at 03/17/2023 10:46 PM
BAG:xdxdxd add 1xĐá Titan lydo: Nhặt từ map at 03/17/2023 10:46 PM
BAG:xdxdxd add 2xĐá thạch anh tím (old: 1) lydo: Nhặt từ map at 03/17/2023 10:46 PM
BAG:xdxdxd add 1xĐá Saphia lydo: Nhặt từ map at 03/17/2023 10:46 PM
BAG:xdxdxd add 2xĐá Saphia (old: 1) lydo: Nhặt từ map at 03/17/2023 10:46 PM
BAG:xdxdxd add 3xĐá thạch anh tím (old: 2) lydo: Nhặt từ map at 03/17/2023 10:47 PM
BAG:xdxdxd add 1xĐá Titan lydo: Nhặt từ map at 03/17/2023 10:47 PM
BAG:xdxdxd add 1xĐá lục bảo lydo: Nhặt từ map at 03/17/2023 10:47 PM
BAG:xdxdxd add 1xĐá Ruby lydo: Nhặt từ map at 03/17/2023 10:47 PM
BAG:xdxdxd add 4xĐá thạch anh tím (old: 3) lydo: Nhặt từ map at 03/17/2023 10:47 PM
BAG:xdxdxd add 1xNgọc Rồng 5 sao lydo: Nhặt từ map at 03/17/2023 10:47 PM
BAG:xdxdxd add 1xĐá Titan lydo: Nhặt từ map at 03/17/2023 10:48 PM
BAG:xdxdxd add 1xNgọc Rồng 6 sao lydo: Nhặt từ map at 03/17/2023 10:48 PM
BAG:xdxdxd add 13xNgọc Rồng 5 sao lydo: (GD) Nhận từ krillin05 at 03/17/2023 10:49 PM
BAG:xdxdxd add 1xNgọc Rồng 4 sao lydo: (GD) Nhận từ krillin05 at 03/17/2023 10:49 PM
BAG:xdxdxd add 2xNgọc Rồng 6 sao lydo: (GD) Nhận từ krillin05 at 03/17/2023 10:49 PM
BAG:xdxdxd add 15xNgọc Rồng 5 sao (old: 14) lydo: Nhặt từ map at 03/17/2023 10:50 PM
BAG:xdxdxd add 1xĐá lục bảo lydo: Nhặt từ map at 03/17/2023 10:50 PM
BAG:xdxdxd add 2xĐá lục bảo (old: 1) lydo: Nhặt từ map at 03/17/2023 10:50 PM
BAG:xdxdxd add 2xĐá Titan (old: 1) lydo: Nhặt từ map at 03/17/2023 10:50 PM
BAG:xdxdxd add 3xĐá lục bảo (old: 2) lydo: Nhặt từ map at 03/17/2023 10:51 PM
BAG:xdxdxd add 16xNgọc Rồng 5 sao (old: 15) lydo: Nhặt từ map at 03/17/2023 10:51 PM
BAG:xdxdxd add 4xĐá lục bảo (old: 3) lydo: Nhặt từ map at 03/17/2023 10:51 PM
BAG:xdxdxd add 1xĐá Ruby lydo: Nhặt từ map at 03/17/2023 10:51 PM
BAG:xdxdxd add 5xĐá thạch anh tím (old: 4) lydo: Nhặt từ map at 03/17/2023 10:51 PM
BAG:xdxdxd add 4xNgọc Rồng 6 sao (old: 3) lydo: Nhặt từ map at 03/17/2023 10:51 PM
BAG:xdxdxd add 2xĐá Ruby (old: 1) lydo: Nhặt từ map at 03/17/2023 10:51 PM
BAG:xdxdxd add 6xĐá thạch anh tím (old: 5) lydo: Nhặt từ map at 03/17/2023 10:52 PM
BAG:xdxdxd add 3xĐá Ruby (old: 2) lydo: Nhặt từ map at 03/17/2023 10:52 PM
BAG:xdxdxd add 1xĐá Saphia lydo: Nhặt từ map at 03/17/2023 10:52 PM
BAG:xdxdxd add 7xĐá thạch anh tím (old: 6) lydo: Nhặt từ map at 03/17/2023 10:52 PM
BAG:xdxdxd add 1xĐá Saphia lydo: Nhặt từ map at 03/17/2023 10:52 PM
BAG:xdxdxd add 4xĐá Ruby (old: 3) lydo: Nhặt từ map at 03/17/2023 10:52 PM
BAG:xdxdxd add 3xĐá Titan (old: 2) lydo: Nhặt từ map at 03/17/2023 10:52 PM
BAG:xdxdxd add 1xĐá lục bảo lydo: Nhặt từ map at 03/17/2023 10:53 PM
BAG:xdxdxd add 1xĐá Titan lydo: Nhặt từ map at 03/17/2023 10:53 PM
BAG:xdxdxd add 2xĐá lục bảo (old: 1) lydo: Nhặt từ map at 03/17/2023 10:53 PM
BAG:xdxdxd add 8xĐá thạch anh tím (old: 7) lydo: Nhặt từ map at 03/17/2023 10:53 PM
BAG:xdxdxd add 1xĐá Titan lydo: Nhặt từ map at 03/17/2023 10:53 PM
BAG:xdxdxd add 1xĐá Ruby lydo: Nhặt từ map at 03/17/2023 10:54 PM
BAG:xdxdxd add 1xMảnh vỡ bông tai lydo: Nhặt từ map at 03/17/2023 10:54 PM
BAG:xdxdxd add 1xĐá lục bảo lydo: Nhặt từ map at 03/17/2023 10:54 PM
BAG:xdxdxd add 9xĐá thạch anh tím (old: 8) lydo: Nhặt từ map at 03/17/2023 10:54 PM
BAG:xdxdxd add 10xĐá thạch anh tím (old: 9) lydo: Nhặt từ map at 03/17/2023 10:54 PM
BAG:xdxdxd add 11xĐá thạch anh tím (old: 10) lydo: Nhặt từ map at 03/17/2023 10:54 PM
BAG:xdxdxd add 2xĐá Titan (old: 1) lydo: Nhặt từ map at 03/17/2023 10:55 PM
BAG:xdxdxd add 2xĐá lục bảo (old: 1) lydo: Nhặt từ map at 03/17/2023 10:55 PM
BAG:xdxdxd add 1xĐá Saphia lydo: Nhặt từ map at 03/17/2023 10:55 PM
BAG:xdxdxd add 3xĐá lục bảo (old: 2) lydo: Nhặt từ map at 03/17/2023 10:55 PM
BAG:xdxdxd add 2xĐá Ruby (old: 1) lydo: Nhặt từ map at 03/17/2023 10:56 PM
BAG:xdxdxd add 3xĐá Ruby (old: 2) lydo: Nhặt từ map at 03/17/2023 10:57 PM
BAG:xdxdxd add 2xĐá Saphia (old: 1) lydo: Nhặt từ map at 03/17/2023 10:57 PM
BAG:xdxdxd add 12xĐá thạch anh tím (old: 11) lydo: Nhặt từ map at 03/17/2023 10:58 PM
BAG:xdxdxd add 1xNhẫn thời không sai lệch lydo: Lấy từ rương qua người at 03/17/2023 10:58 PM
BAG:xdxdxd add 1xNhẫn thời không sai lệch lydo: Lấy từ rương qua người at 03/17/2023 11:00 PM
BAG:xdxdxd add 4xĐá lục bảo (old: 3) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 3xĐá Titan (old: 2) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 5xĐá lục bảo (old: 4) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 3xĐá Saphia (old: 2) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 1xHồn linh thú lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 5xNgọc Rồng 6 sao (old: 4) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 2xHồn linh thú (old: 1) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 6xNgọc Rồng 6 sao (old: 5) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 3xHồn linh thú (old: 2) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 6xĐá lục bảo (old: 5) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 7xĐá lục bảo (old: 6) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 4xHồn linh thú (old: 3) lydo: Nhặt từ map at 03/17/2023 11:00 PM
BAG:xdxdxd add 4xĐá Saphia (old: 3) lydo: Nhặt từ map at 03/17/2023 11:01 PM
BAG:xdxdxd add 13xĐá thạch anh tím (old: 12) lydo: Nhặt từ map at 03/17/2023 11:01 PM
BAG:xdxdxd add 1xĐá Ruby lydo: Nhặt từ map at 03/17/2023 11:01 PM
BAG:xdxdxd add 1xĐá Titan lydo: Nhặt từ map at 03/17/2023 11:01 PM
BAG:xdxdxd add 2xĐá Titan (old: 1) lydo: Nhặt từ map at 03/17/2023 11:01 PM
BAG:xdxdxd add 2xĐá Ruby (old: 1) lydo: Nhặt từ map at 03/17/2023 11:02 PM
BAG:xdxdxd add 1xĐá Saphia lydo: Nhặt từ map at 03/17/2023 11:02 PM
BAG:xdxdxd add 3xĐá Ruby (old: 2) lydo: Nhặt từ map at 03/17/2023 11:02 PM
BAG:xdxdxd add 5xHồn linh thú (old: 4) lydo: Nhặt từ map at 03/17/2023 11:03 PM
BAG:xdxdxd add 4xĐá Ruby (old: 3) lydo: Nhặt từ map at 03/17/2023 11:03 PM
BAG:xdxdxd add 7xNgọc Rồng 6 sao (old: 6) lydo: Nhặt từ map at 03/17/2023 11:03 PM
BAG:xdxdxd add 1xĐá lục bảo lydo: Nhặt từ map at 03/17/2023 11:03 PM
BAG:xdxdxd add 3xĐá Titan (old: 2) lydo: Nhặt từ map at 03/17/2023 11:03 PM
BAG:xdxdxd add 6xHồn linh thú (old: 5) lydo: Nhặt từ map at 03/17/2023 11:03 PM
BAG:xdxdxd add 17xNgọc Rồng 5 sao (old: 16) lydo: Nhặt từ map at 03/17/2023 11:04 PM
BAG:xdxdxd add 1xĐá lục bảo lydo: Nhặt từ map at 03/17/2023 11:04 PM
BAG:xdxdxd add 1xHồn linh thú lydo: Nhặt từ map at 03/17/2023 11:05 PM
BAG:xdxdxd add 1xBông tai Porata lydo: Lấy từ rương qua người at 03/17/2023 11:06 PM
BAG:xdxdxd add 1xBông tai Porata lydo: Mua từ cửa hàng at 03/17/2023 11:06 PM
BAG:xdxdxd add 8xNgọc Rồng 6 sao (old: 7) lydo: Nhặt từ map at 03/17/2023 11:07 PM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 11:07 PM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 11:07 PM
BAG:xdxdxd add 10xĐậu thần cấp 10 lydo: Thu hoạch đậu at 03/17/2023 11:07 PM
BAG:xdxdxd add 1xĐá Ruby lydo: Nhặt từ map at 03/17/2023 11:07 PM
BAG:xdxdxd add 1xCuồng nộ lydo: HQT at 03/17/2023 11:08 PM
BAG:xdxdxd add 12xPháo hoa (old: 7) lydo: Nhặt từ map at 03/17/2023 11:08 PM
BAG:xdxdxd add 1xBổ huyết lydo: HQT at 03/17/2023 11:08 PM
BAG:xdxdxd add 2xBổ huyết (old: 1) lydo: HQT at 03/17/2023 11:08 PM
BAG:xdxdxd add 3xBổ huyết (old: 2) lydo: HQT at 03/17/2023 11:08 PM
